PWSName,RegistryID,PWSId,CitiesServed,StateCode,CountiesServed,PWSTypeCode,PrimarySourceCode,PopulationServedCount,QtrsWithVio,SeriousViolator,HealthFlag,RulesVio3yr,Viopaccr,Vioremain,Ifea,Feas,SDWAContaminantsInViol3yr,PbAle,CuAle,DFR URL,cons_demo.COUNTY,cons_demo.ACSTOTPOP,cons_demo.ACSIPOVBAS,cons_demo.25ABOVE,cons_demo.PCT_25ABOVE,cons_demo.PEOPCOLOR,cons_demo.PCT_PEOPCOLOR,cons_demo.LOWINCOME,cons_demo.PCT_LOWINCOME,cons_demo.LESSHS,cons_demo.PCT_LESSHS,cons_demo.LINGISO,cons_demo.PCT_LINGISO,cons_demo.UNDER5,cons_demo.PCT_UNDER5,cons_demo.OVER64,cons_demo.PCT_OVER64,cons_demo.AREALAND,cons_demo.AREAWATER
RUSSELLVILLE WATER WORKS,110012979018,AL0000610,RUSSELLVILLE,AL,Franklin,CWS,SW,16650,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000610&sys=SDWIS,Franklin,32034,31660,21369,0.667072485,7750,0.241930449,14328,0.452558433,4381,0.136760941,493,4.26924E-06,2312,0.072173316,5279,0.164793657,1641845708,32639621
RUSTIC ACRES TRAILER COURT,110047687874,AL0000901,,AL,Madison,CWS,GW,39,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000901&sys=SDWIS,Madison,382149,372128,262659,0.687320914,137242,0.359132171,93875,0.25226535,21084,0.055172197,2316,1.44374E-07,22119,0.057880565,57121,0.149473111,2076137768,28784863
RUTLEDGE WATER WORKS,110013243061,AL0000392,RUTLEDGE,AL,Crenshaw,CWS,GW,882,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000392&sys=SDWIS,Crenshaw,13300,13060,9281,0.697819549,3960,0.297744361,5262,0.402909648,1742,0.130977444,10,9.84793E-06,726,0.054586466,2562,0.192631579,1576952763,5388562
RYAN'S ROOK,110051160195,AL0001763,,AL,Cleburne,TNCWS,GW,25,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001763&sys=SDWIS,Cleburne,15046,14888,10559,0.701781204,1144,0.076033497,5552,0.372917786,1789,0.118902034,35,7.90257E-06,865,0.057490363,2888,0.191944703,1450666453,2352217
S N COLEMAN ESTATES,110047727910,AL0000670,,AL,Houston,CWS,GW,48,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000670&sys=SDWIS,Houston,106355,105201,73559,0.6916365,36940,0.347327347,39888,0.379159894,9006,0.08467867,258,7.96189E-07,6512,0.061228903,18929,0.177979409,1501742238,4795415
SALEM ELEMENTARY SCHOOL,110050969207,AL0000489,,AL,Dallas,NTNCWS,GW,235,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000489&sys=SDWIS,Dallas,39162,38572,26319,0.672054543,28628,0.731014759,19091,0.494944519,3709,0.094709157,38,2.41839E-06,2397,0.061207293,7161,0.18285583,2534919608,39124778
SALEM RESTAURANT,110051002801,AL0000827,,AL,Limestone,TNCWS,GW,32,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000827&sys=SDWIS,Limestone,101217,97894,71019,0.701650908,25018,0.247171918,25554,0.261037449,9573,0.094578974,486,9.34418E-07,5423,0.053577956,15277,0.150933144,1450297458,122310053
SALEM SKATING RINK,110051002892,AL0000835,,AL,Limestone,TNCWS,GW,300,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000835&sys=SDWIS,Limestone,101217,97894,71019,0.701650908,25018,0.247171918,25554,0.261037449,9573,0.094578974,486,9.34418E-07,5423,0.053577956,15277,0.150933144,1450297458,122310053
"SALITPA WATER SYSTEM, A CORPORATION",110012972596,AL0000260,JACKSON,AL,Clarke,CWS,SWP,801,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000260&sys=SDWIS,Clarke,23346,22989,16269,0.696864559,11318,0.484793969,9926,0.431771717,2892,0.12387561,23,5.30607E-06,1435,0.061466632,4608,0.197378566,3207494086,36657889
SAMSON WATER WORKS,110012979474,AL0000628,SAMSON,AL,Geneva,CWS,GW,4125,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000628&sys=SDWIS,Geneva,26604,26318,18814,0.707186889,4912,0.18463389,11692,0.444258682,3294,0.123815968,58,4.65404E-06,1454,0.054653436,5318,0.199894753,1487908432,11567409
SAND MOUNTAIN WATER AUTHORITY,110012977635,AL0000520,IDER,AL,DeKalb,CWS,SWP,6135,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000520&sys=SDWIS,DeKalb,71554,70605,48286,0.674819018,14572,0.20365039,32922,0.466284257,10522,0.147049781,667,2.05509E-06,4209,0.058822707,12128,0.169494368,2012620262,4107136
SAND SPRINGS WATER AUTHORITY,110012993314,AL0001430,NORTHPORT,AL,Tuscaloosa,CWS,SWP,3051,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001430&sys=SDWIS,Tuscaloosa,223945,213541,140600,0.627832727,88354,0.394534372,73229,0.342927119,14563,0.06502936,907,2.90381E-07,13168,0.058800152,30071,0.134278506,3420980817,78702670
SANFORD WATER SYSTEM,110012972042,AL0000384,ANDALUSIA,AL,Covington,CWS,GWP,498,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000384&sys=SDWIS,Covington,37490,36814,26421,0.704747933,6430,0.171512403,14985,0.407046232,3915,0.104427847,0,2.78549E-06,2120,0.056548413,7845,0.209255802,2669165738,34194671
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,,1024=CYANIDE,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 1040=Nitrate,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2039=Di(2-ethylhexyl) phthalate,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2378=1,2,4-Trichlorobenzene",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2380=cis-1,2-Dichloroethylene",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2955=Xylenes, Total",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2964=DICHLOROMETHANE,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2968=o-Dichlorobenzene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2969=p-Dichlorobenzene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2976=Vinyl chloride,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2977=1,1-Dichloroethylene",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2979=trans-1,2-Dichloroethylene",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2980=1,2-Dichloroethane",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2981=1,1,1-Trichloroethane",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2982=Carbon tetrachloride,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2983=1,2-Dichloropropane",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2984=Trichloroethylene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,," 2985=1,1,2-Trichloroethane",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2987=Tetrachloroethylene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2989=CHLOROBENZENE,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2990=Benzene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2991=Toluene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2992=Ethylbenzene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
"SARALAND, BD OF W&S COMMISSIONERS",110013246503,AL0001021,SARALAND,AL,Mobile,CWS,GW,13827,9,No,No,6,11,7,11,, 2996=Styrene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001021&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SARDIS CITY WATER BOARD,110012983352,AL0000947,BOAZ,AL,Etowah,CWS,SWP,5088,0,No,No,0,0,0,,,,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000947&sys=SDWIS,Etowah,103468,102264,72558,0.701260293,23722,0.229268953,39118,0.382519753,10014,0.096783547,185,9.35396E-07,6028,0.058259559,19571,0.189150269,1385916768,35022972
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,,2005=Endrin,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2010=BHC-GAMMA,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2015=Methoxychlor,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2020=Toxaphene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2031=Dalapon,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2032=Diquat,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2033=Endothall,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2034=Glyphosate,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2035=Di(2-ethylhexyl) adipate,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2036=OXAMYL,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2037=Simazine,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2039=Di(2-ethylhexyl) phthalate,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2040=Picloram,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2041=Dinoseb,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2042=Hexachlorocyclopentadiene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2046=Carbofuran,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2050=Atrazine,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2051=LASSO,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2065=Heptachlor,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2067=Heptachlor epoxide,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,," 2105=2,4-D",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,," 2110=2,4,5-TP",,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2274=HEXACHLOROBENZENE,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
SATSUMA WATER WORKS,110012984262,AL0001022,SATSUMA,AL,Mobile,CWS,GW,7248,9,No,No,2,4,1,9,, 2306=Benzo(a)pyrene,,,https://echo.epa.gov/detailed-facility-report?fid=AL0001022&sys=SDWIS,Mobile,414620,408140,280280,0.675992475,181616,0.438030003,158729,0.388908218,34027,0.082067918,1257,1.97935E-07,26908,0.064897979,67460,0.162703198,3184064142,1074011171
